"","horizon","META_exp","META_AAPL_exp","META_GOOG_exp","META_MSFT_exp","META_AMZN_exp","AAPL_exp","AAPL_GOOG_exp","AAPL_MSFT_exp","AAPL_AMZN_exp","GOOG_exp","GOOG_MSFT_exp","GOOG_AMZN_exp","MSFT_exp","MSFT_AMZN_exp","AMZN_exp","META_logcosh","META_AAPL_logcosh","META_GOOG_logcosh","META_MSFT_logcosh","META_AMZN_logcosh","AAPL_logcosh","AAPL_GOOG_logcosh","AAPL_MSFT_logcosh","AAPL_AMZN_logcosh","GOOG_logcosh","GOOG_MSFT_logcosh","GOOG_AMZN_logcosh","MSFT_logcosh","MSFT_AMZN_logcosh","AMZN_logcosh","META_kgv","META_AAPL_kgv","META_GOOG_kgv","META_MSFT_kgv","META_AMZN_kgv","AAPL_kgv","AAPL_GOOG_kgv","AAPL_MSFT_kgv","AAPL_AMZN_kgv","GOOG_kgv","GOOG_MSFT_kgv","GOOG_AMZN_kgv","MSFT_kgv","MSFT_AMZN_kgv","AMZN_kgv","META_kcca","META_AAPL_kcca","META_GOOG_kcca","META_MSFT_kcca","META_AMZN_kcca","AAPL_kcca","AAPL_GOOG_kcca","AAPL_MSFT_kcca","AAPL_AMZN_kcca","GOOG_kcca","GOOG_MSFT_kcca","GOOG_AMZN_kcca","MSFT_kcca","MSFT_AMZN_kcca","AMZN_kcca","META_identity","META_AAPL_identity","META_GOOG_identity","META_MSFT_identity","META_AMZN_identity","AAPL_identity","AAPL_GOOG_identity","AAPL_MSFT_identity","AAPL_AMZN_identity","GOOG_identity","GOOG_MSFT_identity","GOOG_AMZN_identity","MSFT_identity","MSFT_AMZN_identity","AMZN_identity"
"1",1,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.34128960967118,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.226209608629909,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,0.482015754091489,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,1.0569177773442,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546,2.00259408787546
"2",2,0.338962602048677,0.334329963041536,0.335391539947983,0.332338159583369,0.337850435239976,0.330280182127264,0.331258493817088,0.328626040701925,0.333158246297738,0.332249229457947,0.329557030672403,0.334226232519263,0.327169098858765,0.331128313148006,0.336752672320295,0.224667248509212,0.221596696617115,0.222300318672206,0.220276512620967,0.223930095043656,0.218912467945351,0.21956090111824,0.217816089169551,0.220820072956362,0.220217568989818,0.218433157110949,0.221527943159109,0.216850415926656,0.219474616281639,0.22320248859625,0.478729236418073,0.472186391511039,0.47368569526535,0.469373294895484,0.477158482701052,0.466466738330918,0.467848443585178,0.46413053411047,0.470531533250375,0.469247695638278,0.465445405175851,0.472039889113958,0.462072842046903,0.467664584681778,0.475608072121446,1.04971141754143,1.03536489662805,1.03865242567273,1.02919660897951,1.04626721989175,1.02282339134529,1.02585306171162,1.01770078746536,1.03173628262564,1.02892120701051,1.02058391025153,1.03504366026475,1.01318887825114,1.02544991359483,1.04286762871686,1.98893984357615,1.96175678489499,1.96798582784395,1.95006942695469,1.98241395291695,1.93799377809286,1.94373424352347,1.92828772861164,1.95488147150337,1.94954760930083,1.93375052313547,1.96114812256028,1.91973879234516,1.94297037896131,1.97597258033909
"3",3,0.336651460612315,0.327512238931174,0.329595398984039,0.323621490914049,0.334445917359786,0.319625900158865,0.321522210511151,0.316432354127254,0.325220615954653,0.32344831880981,0.318227784813757,0.327309040001676,0.313632809833223,0.321269551317087,0.332276046798257,0.223135404629431,0.21707785203747,0.218458587948903,0.214499031700457,0.221673552109362,0.211850720719509,0.213107611086153,0.209734011691513,0.215558945156169,0.214384251780953,0.210924038171684,0.21694317008697,0.207878450311531,0.212940146458498,0.220235343747338,0.47546512713759,0.46255747127696,0.465499594140714,0.457062426053458,0.472350158020676,0.451419307609986,0.454097535831845,0.446908946160259,0.459320928628664,0.456817848779357,0.449444698353558,0.462270486023213,0.442955047723972,0.453740696043864,0.469285570745359,1.04255419270707,1.01425152660717,1.02070273060089,1.00220252004518,1.03572398807662,0.989828832770572,0.995701393979288,0.979938946064589,1.00715474723206,1.00166623452601,0.985499099543573,1.01362225294973,0.971269217924682,0.994918950018942,1.02900425590187,1.97537869771777,1.92175224444229,1.93397565789454,1.89892239918561,1.96243717312132,1.87547736541616,1.88660439592824,1.85673851072784,1.90830562756801,1.89790627263998,1.86727360695138,1.92055992869829,1.84031155047735,1.88512186087899,1.9497049661193
"4",4,0.334356077182018,0.320833543227427,0.323899425275594,0.315133445743114,0.331075706796644,0.309315307368337,0.312072094094163,0.304691114936131,0.317472102873901,0.314880534445707,0.307288006633781,0.320535006660927,0.300656571011756,0.311704316741252,0.327858931349076,0.221614005287906,0.212651156648886,0.214683248920578,0.208873084347415,0.219439748351834,0.205016773556175,0.206843994862227,0.201951820124611,0.210423165859667,0.208705452623555,0.203673061668254,0.212453284114956,0.19927769065723,0.206600228955772,0.217307642672597,0.472223273463376,0.453124905928454,0.457454962881629,0.44507445051042,0.467590286814503,0.436857281640765,0.440750792005171,0.430326366139349,0.448377421208954,0.444717254667701,0.433994050928062,0.452703271855376,0.424628232715374,0.440231366645951,0.463047117614022,1.03544576782522,0.993568704690724,1.00306323704133,0.975916440475679,1.02528700037867,0.95789862304117,0.966435938026175,0.943578259780865,0.983158876889209,0.975133215792753,0.951620406167123,0.992644186054999,0.931083940949255,0.965296992065378,1.01532517599282,1.9619100155292,1.88256348465576,1.90055324200494,1.84911687157721,1.94266169927919,1.81497762683726,1.83115369737158,1.7878441303477,1.86283947200503,1.84763285725451,1.8030819805875,1.88081175373239,1.76417053003502,1.82899568045069,1.92378654073121
"5",5,0.332076344315312,0.314291040834954,0.318301887760697,0.306868027662302,0.327739457835812,0.299337316922109,0.302899733606237,0.293385535044524,0.309908201260003,0.306539701110998,0.296724307326671,0.313901169654815,0.288217210886244,0.302423870163892,0.323500534874914,0.220102979270866,0.208314731326453,0.210973154224885,0.203394696092277,0.217228454628452,0.198403278009303,0.200764477591879,0.194458387186296,0.205409748587915,0.203177078507186,0.196671353388158,0.208056321446468,0.191032778694308,0.200449071321064,0.21441886102576,0.469003523650508,0.443884691357049,0.449549356646215,0.433400899320443,0.462878380817009,0.422765002084145,0.427796332999969,0.414359083624815,0.437694647292076,0.432937191766124,0.419074553400967,0.443334062080422,0.4070596710557,0.427124253717427,0.456891595431126,1.02838581016422,0.973307651054831,0.985728584179951,0.950319800381043,1.01495518617622,0.926998428057358,0.938030646493161,0.908566738679659,0.959734717889721,0.949303027062975,0.918906367193124,0.972100284145652,0.892561288976031,0.936556975694078,1.00182793908984,1.94853316656741,1.84417386997133,1.86770842277709,1.80061765884584,1.92308550283103,1.75642950784897,1.77733279464126,1.72150607958563,1.81845656603887,1.7986911284391,1.74109708219315,1.84188621251486,1.69117976694585,1.77454055810878,1.89821266222907
"6",6,0.329812155302294,0.307881954472256,0.31280108529312,0.298819397539016,0.324436828246322,0.289681199629176,0.293996965300735,0.282499449291143,0.302524512669886,0.298419807126636,0.286523758356189,0.30740462746053,0.276292516646169,0.29341973252436,0.319200076794401,0.218602255850096,0.204066735264756,0.207327176327873,0.198059996709107,0.215039444105664,0.19200312268133,0.194863648275538,0.187242998472423,0.200515778016045,0.197795144840678,0.189910344189413,0.203750358927911,0.183128991586117,0.194481053562039,0.211568481430966,0.465805726988702,0.434832905106861,0.441780372843655,0.422033525663751,0.458213956682923,0.40912731571264,0.415222628859334,0.398984267970229,0.427266394796574,0.421469169561211,0.404667946329362,0.434158758771944,0.390217990783106,0.414407381971921,0.450817901753155,1.02137398926106,0.953459764915558,0.968693503846732,0.925394516928187,1.00472748563626,0.897095021279594,0.910460237599883,0.874854321915708,0.936868648978956,0.924157051155619,0.887316945071661,0.951981561682869,0.855632472584954,0.908672642649061,0.98851012786085,1.93524752468786,1.80656710406073,1.83543121835017,1.75339049855837,1.90370657565909,1.69977005249289,1.72509378510475,1.65762950569629,1.77513110080854,1.75104581130529,1.68124305065363,1.80376627970342,1.62120892251286,1.7217067410444,1.87297875037489
"7",7,0.32756340416064,0.301603563492713,0.307395346125356,0.290981869391244,0.321167479245862,0.28033657240415,0.285355865378225,0.272017292323863,0.295316743455164,0.290515000056231,0.276673875632894,0.301042538605583,0.264861194513478,0.284683677211094,0.314956786902836,0.217111764779625,0.199905365196455,0.203744207181307,0.192865217481454,0.212872492235723,0.185809425576392,0.189136254952646,0.180295337137376,0.195738408277986,0.192555772580227,0.183381759513091,0.199533513207548,0.175552215638411,0.188690723011727,0.208755993390093,0.462629733795259,0.425965704709517,0.434145650404017,0.41096429902072,0.453596535937641,0.395929558116343,0.403018488512543,0.384179935661499,0.417086599646353,0.410304922443756,0.390756597978745,0.425173348814785,0.374073117918794,0.402069132666101,0.444824948791937,1.0144099769059,0.93401662087789,0.951952818914658,0.90112298156619,0.994602849605713,0.868156248000498,0.883700172643005,0.842392806154051,0.914547373434198,0.899677164037941,0.856813478631424,0.932279219093784,0.820231548448323,0.881618516467636,0.975369357108581,1.92205246801526,1.7697272229137,1.80371181936703,1.70740202692746,1.88452292988145,1.64493833566369,1.67439017407413,1.59612307545048,1.73283788235961,1.70466256535695,1.62344663274644,1.76643528231463,1.55413305067023,1.67044595775083,1.84808028581812
"8",8,0.325329985630644,0.295453202729685,0.302083027400563,0.283349906370679,0.317931075466031,0.271293387102473,0.276968742934001,0.261924076343769,0.288280702265369,0.282819582487891,0.267162604235302,0.294812120424994,0.253902831718548,0.276207722545388,0.310769905234241,0.215631436292438,0.195828854626802,0.200223157885928,0.187806688539939,0.210727376733644,0.179815526700212,0.183577200027221,0.173605469142642,0.191074861311582,0.187455185433565,0.177077609256378,0.195403939911749,0.168288921096705,0.183072789346704,0.205980893191335,0.45947539540806,0.417279326053039,0.42664286906071,0.400185399498697,0.449025644928147,0.383157537934491,0.391173049814584,0.369924918883986,0.407149342244391,0.399436403751299,0.377323482744162,0.416373902149779,0.358596222764279,0.390098232984238,0.438911663219827,1.00749344712675,0.914969965359173,0.935501441726346,0.877488047586687,0.984580239503804,0.840150990769351,0.857726634155843,0.811135776647017,0.892757911332539,0.87584572176256,0.827358635763675,0.912984638922713,0.786295301576619,0.855369879203877,0.962403273343422,1.90894737891445,1.7336385880613,1.77254058599303,1.66261975524156,1.86553259764804,1.59187539759725,1.62517683342402,1.5368988445433,1.69155231699386,1.65950795973934,1.5676370934893,1.72987689243144,1.48983237486863,1.62071137392041,1.82351280928627
"9",9,0.323111795170287,0.289428261365146,0.296862514653282,0.275918116851195,0.314727284917935,0.262541919715799,0.268828133112888,0.252205369675015,0.281412297610656,0.275328007927793,0.257978303656303,0.288710647844201,0.243397860049358,0.26798412448895,0.306638681925255,0.214161201097211,0.191835473083767,0.196762958360523,0.182880836269658,0.208603877554413,0.174014980898702,0.178181535730798,0.167163829052732,0.186522425243131,0.182489707138184,0.170990177993772,0.191359832838296,0.161326137986357,0.177622119753602,0.203242683818981,0.456342564178602,0.408770081783976,0.419269748645327,0.389689212307606,0.444500814774426,0.370797521595701,0.379675769878435,0.356198835255929,0.397448844030464,0.388855779968473,0.364352160313178,0.407756570054809,0.343759668420556,0.378483745738821,0.43307698597747,1.00062407617419,0.896311713085472,0.919334372547858,0.854473018010515,0.97465862721554,0.813049135931941,0.832516504709924,0.781038540868592,0.871487592002999,0.852645547750536,0.798916367732809,0.894089382062035,0.753763132436277,0.829902748845128,0.949609554361901,1.89593164396145,1.69828587993741,1.74190804498642,1.61901204691317,1.84673363093882,1.54052418047208,1.57740996142587,1.47987213184791,1.65125039696788,1.61554944914365,1.51374612957014,1.69407512006163,1.42819207419177,1.5724575496544,1.79927192078621
"10",10,0.320908728950351,0.283526181821399,0.291732221318786,0.268681250619915,0.311555778958129,0.254072759915896,0.260926790465238,0.242847276129849,0.274707535482585,0.268034876802537,0.249109733556749,0.282735452187168,0.233327520908776,0.260005369568579,0.302562377080835,0.212700990375068,0.187923525383454,0.193362557016718,0.178084180785589,0.206501776870403,0.168401550927582,0.172944459718734,0.160961206358142,0.182078452810426,0.177655758811658,0.165112015534447,0.187399423166385,0.154651432952247,0.172333734239521,0.200540874864408,0.453231093465095,0.400434359742135,0.412024048394681,0.379468322380454,0.440021581321364,0.358836218550453,0.368516415691498,0.342982058684917,0.387979464120892,0.378555425080977,0.351826755545163,0.399317583461447,0.329536961437236,0.367215059377818,0.427319872084132,0.993801542506201,0.878033943659394,0.903446698049232,0.832061633792075,0.964836994986237,0.786821541249787,0.808047346339604,0.752058064611301,0.850724046658476,0.830059920411304,0.771451865057583,0.875585184061068,0.722576948737859,0.805193857400886,0.936985908830785,1.88300465391481,1.66365409137559,1.7118048868193,1.57654809512902,1.82812410136396,1.49082946705582,1.53104704376275,1.42496139833513,1.6119086865325,1.57275535034993,1.46170778575303,1.65901430614408,1.3691020783221,1.52564039794698,1.77535327881618
