,META,AAPL,GOOG,MSFT,AMZN
2016-03-17,-0.010394391775784632,-0.001605856493131142,0.0022932659072593268,0.005687674359140454,-0.026163348823340673
2016-03-18,0.0038656974247552995,0.0011338920861734421,-0.0002439743190607068,-0.02163751208460985,-0.013243321130635607
2016-03-21,0.0035826418443756433,-9.459275700392824e-05,0.006068823473269021,0.006893090716636033,0.003435596899328257
2016-03-22,0.00356985232841474,0.007618798050724063,-0.0018073794221042008,0.0038917701328289116,0.011665001910245174
2016-03-23,0.002580195517897572,-0.005543669829603514,-0.003638026454579297,-0.001851316246969173,0.01619348377708438
2016-03-24,0.004521503578478976,-0.004343704548340081,-0.0037465562001322283,0.004436706892387032,0.023114338753498484
2016-03-28,0.005645241896513873,-0.004552809068696124,-0.00241010932645482,-0.012436216749983577,-0.0052974559029092295
2016-03-29,0.02132088707334093,0.023395425281215926,0.015206957368506127,0.021617528111654412,0.02383969600342797
2016-03-30,-0.01247635715970285,0.017308699723701873,0.0077042316871348705,0.006195390711302839,0.008100298200387797
2016-03-31,-0.005244754034034064,-0.005216172030549114,-0.007462503427238043,0.0032646073783962892,-0.008470877974365666
2016-04-01,0.017032034231878854,0.009133276130697537,0.006636024615495574,0.006136930518916252,0.008153451207283656
2016-04-04,-0.030709683259310876,0.010221078323766496,-0.006179768144757967,-0.0025224209573350004,-0.008911742986402993
2016-04-05,-0.0029363532668321116,-0.011859127287094389,-0.010100626756033862,-0.01581971707042649,-0.01195611469764253
2016-04-06,0.013190098384614287,0.010418048878841991,0.010637198897869345,0.010211659767706846,0.026831688067412804
2016-04-07,-0.000615787970142857,-0.02205067712579994,-0.007281476154695179,-0.01204649074712879,-0.017846970350456674
2016-04-08,-0.02684427639498414,0.0011048999779769489,-0.0015276016272553102,-0.0007348917434103043,0.005345535630746494
2016-04-11,-0.01493515991910395,0.003307470394871154,-0.0041349023769636575,-0.002023172502488742,0.0022342902436338235
2016-04-12,0.014754391131236121,0.012940898355434972,0.009451155115050389,0.006240956246978467,0.012075917560596302
2016-04-13,-0.0009044725008696247,0.014383845790023778,0.011546732743873436,0.012727234804473436,0.01913041375415018
2016-04-14,0.0029816530238324403,0.0005352702255059863,0.001966917515996654,0.00018093624933862318,0.00959891995387111
2016-04-15,-0.010885421087460522,-0.020275479940746827,0.007671004768161777,0.005224536280613025,0.008246211345508382
2016-04-18,0.00736063636818996,-0.02181088840496046,0.009976440579161144,0.014450412452271126,0.015001377724516572
2016-04-19,0.016521916501781902,-0.005317464472645147,-0.016678742530379827,-0.001240647669120832,-0.011795093048061929
2016-04-20,0.001157022548617398,0.002055426821511224,-0.0016726335241902522,-0.014288524285339258,0.008073688155408782
2016-04-21,0.00903224301907652,-0.010886588081874635,0.00855937088622379,0.003412061714526065,-0.003148782496958384
2016-04-22,-0.025715746368205807,-0.0027405625232699233,-0.05464483038377369,-0.07441132662840617,-0.016780246010194188
2016-04-25,-0.004169308067568723,-0.005693876106830206,0.006075300753979994,0.006353120725085398,0.009144199486108597
2016-04-26,-0.012245390463644689,-0.006971299687152442,-0.020974846788249287,-0.012940969931827305,-0.01499528076288244
2016-04-27,0.0011945533467952118,-0.06462144161283839,-0.003253278766658483,-0.009767567438395434,-0.016854348372268575
2016-04-28,0.06952541166991917,-0.031043164693273437,-0.021219848796936332,-0.020627443051783177,-0.007562704717826353
2016-04-29,0.007255364124273624,-0.011561155585248716,0.002875736281352179,-0.0006016454611926271,0.09136096633272921
2016-05-02,0.008384532349226348,-0.0010671317568012586,0.007475439663760848,0.014729908784132658,0.036120202250886815
2016-05-03,-0.0096610869203978,0.0163121250813155,-0.00841385243397591,-0.016535992681333097,-0.018492646756634798
2016-05-04,0.005350535157395929,-0.01045583661516646,0.0048124761032449365,0.0018060838972004055,-0.0006259398253998102
2016-05-05,-0.002119812598398215,-0.004067142493954359,0.008202547652392245,0.00140273624418756,-0.017759996103670374
2016-05-06,0.014159531448984389,-0.005592562123197218,0.013720108871662525,0.008970800498550846,0.02229583049430125
2016-05-09,-0.0020944170892749133,0.0007546451246384515,0.002499985898829257,-0.0063709764098788405,0.008569186690485535
2016-05-10,0.01051150203622377,0.00676656697859379,0.014316993834205547,0.018795731001135896,0.033731387760508734
2016-05-11,-0.008166059632996693,-0.009788749549716832,-0.010970119317876757,0.0005876706993571247,0.014347472831843011
2016-05-12,0.006338654673769905,-0.0237365253521821,-0.0027719189809062837,0.008970563346975985,0.0065681394001179914
2016-05-13,-0.003915213696991607,0.0019905001835439405,-0.0034828225704037568,-0.008382737173855506,-0.011219818993391717
2016-05-16,-0.009560618027246412,0.03644675287834593,0.007931015469161027,0.01457591176851403,0.0010419002709790468
2016-05-17,-0.011185606953015232,-0.004163074088601386,-0.014423340368154798,-0.018828176469519006,-0.021893876858918856
2016-05-18,0.0025532188487882956,0.011380134359556746,0.000566240331169931,0.005922381604283061,0.003130600442517069
2016-05-19,-0.0071654658760746505,-0.0038145661628571667,-0.008969879038720518,-0.009690711652873264,0.0015329075805936736
2016-05-20,0.004612247027286449,0.010770165273844048,0.013361351701906403,0.0059440895870355006,0.006108565444622202
2016-05-23,-0.011829361799592835,0.012627090828182539,-0.007779433739420592,-0.011723883725028937,-0.008645628781849027
2016-05-24,0.01480744084332008,0.015129167459436989,0.0222569832060119,0.030705234682520167,0.010635670557085685
2016-05-25,0.0016129927887819679,0.017416852300672084,0.007167763716977795,0.010220876899514217,0.0058759281815327965
2016-05-26,0.013313322920047449,0.00789861160348237,-0.0015868453008197495,-0.004423018016529259,0.009218314179923586
2016-05-27,-0.0007536443133361817,-0.0005978690488368376,0.011724571335788398,0.00825285706124952,-0.003741703526223667
2016-05-31,-0.004786101812082299,-0.004894750987889913,0.004167861237053343,0.012913202373709635,0.014703794693496877
2016-06-01,-0.00025252561066276365,-0.014118579848744314,-0.002136212602328791,-0.0028343758328144755,-0.00464557924802742
2016-06-02,0.0012620549944605418,-0.007544237070755776,-0.005121038064161793,-0.007025674651596067,0.012157494834424692
2016-06-03,-0.003875313034597256,0.0020443184859188293,-0.011096383586047883,-0.013234759765033756,-0.003714412862365348
2016-06-06,0.002697461737987618,0.007224611586848805,-0.008047946761072695,0.006543394388766418,0.001638754436637447
2016-06-07,-0.008708562887446132,0.004047527952259086,0.00013957767608147932,-0.0005757992317171944,-0.004122751952452871
2016-06-08,0.005335581147003138,-0.0009091911407732989,0.016098040718929417,-0.0011521060737149074,0.003998969897112789
2016-06-09,0.0014348866875054603,0.0071503124135797475,0.00041182788690322943,-0.008103599609323133,0.0013889656182546066
2016-06-10,-0.016498331610056555,-0.008262669785222419,-0.012665999812048573,-0.002715804013194894,-0.013475936868213923
2016-06-13,-0.023161080435420766,-0.015191330096621386,-0.0014606421790700334,-0.026373986489131414,-0.003726038382165039
2016-06-14,0.008650545410155716,0.0012320671905090277,-0.00012522439372675986,-0.0062021888456903025,0.005660341395014478
2016-06-15,-0.0029624833544824427,-0.003288749690322629,0.0009044707469729608,-0.0028132433215617954,-0.007031444367638922
2016-06-16,-0.0018341337639397573,0.004211656301388976,-0.011978134505952759,0.013989078812775783,0.0045398004146631095
2016-06-17,-0.012048892702297783,-0.023020507311930703,-0.02659072050227069,-0.005173131606914436,-0.015619385122896904
2016-06-20,0.0030920657566394305,-0.0024153130980350914,0.0028728303107843356,-0.0011977461706826613,0.010729489480786948
2016-06-21,0.008869384218171373,0.00848127750167626,0.0032094377405040794,0.022122027509098433,0.0025317674181925638
2016-06-22,-0.004117519413420099,-0.0037608583630932045,0.002181720729304444,-0.003914630799578811,-0.00731909970913789
2016-06-23,0.010218859533525554,0.005739668206791277,0.006302955369832348,0.01788205132762849,0.016026289384540253
2016-06-24,-0.02641463622870843,-0.02849793262129889,-0.03870954055398994,-0.04089440575076514,-0.03254236935774068
2016-06-27,-0.02814029217479557,-0.014667920668188221,-0.010361345221347105,-0.02849785033831864,-0.010932874119620612
2016-06-28,0.033656767776144667,0.01669994334711495,0.017474322179551586,0.020640632097773857,0.02371274872966297
2016-06-29,0.0128716112801903,0.008617882639480526,0.00596718124870982,0.02200526028625343,0.010747873650852587
2016-06-30,0.0010505614335617707,0.012631833565530243,0.01161167171215694,0.012388119345010272,2.793283283991869e-05
2016-07-01,-0.0007878175871188244,0.0030285827745877053,0.01022065163526092,-0.00019530375192940478,0.013959906890177258
2016-07-05,8.752140521947597e-05,-0.009430036660965459,-0.006111152202050571,0.00019530375192930219,0.0033292106288024307
2016-07-06,0.021655242643070997,0.0056688250812711215,0.004049601637333361,0.004095969581763298,0.012976883279012188
2016-07-07,-0.007310275434832444,0.004282744067795597,-0.0034597998568446807,0.0,-0.0014110071229049223
2016-07-08,0.01192685991446285,0.007683670962110093,0.014661329130785198,0.01774718559617391,0.012466649235593598
2016-07-11,0.005359247918580222,0.0030979164250786776,0.013317375489717594,0.005529381893864601,0.010629633120740091
2016-07-12,0.0005088851493810014,0.004526655385457428,0.007731301118373267,0.011720465882756976,-0.007416850567350355
2016-07-13,-0.009799418287273022,-0.0056615067707517916,-0.005091828605351548,0.0056222331769884126,-0.007485729713040711
2016-07-14,0.004357695936710098,0.019626463545203754,0.0055218847177364245,0.004289398758363367,-0.0019274146344338784
2016-07-15,-0.003672865989865607,-0.00010114189713583407,-0.0015269382332895802,-0.0007447681917539222,-0.007801589339770667
2016-07-18,0.021251293766706817,0.010573398307443912,0.019166368257217424,0.004829970464589096,0.0008563114551830428
2016-07-19,0.010334268539762685,0.00040083328390457245,0.004324371329042856,-0.016254464600448274,0.005257399883838424
2016-07-20,0.01080287226415271,0.0009008113217184253,0.0057234421151681585,0.05175456349763921,0.0077675223360477675
2016-07-21,-0.010802872264152689,-0.005316339370499791,-0.0034599422224213046,-0.0019694667510917006,-0.0017313402742775172
2016-07-22,0.0032283409410509287,-0.007774296529999387,0.005548973781258333,0.013705126957135362,0.0005774465487074925
2016-07-25,0.005193081452151545,-0.013469626924841993,-0.004006787113189129,0.002824545538042687,-0.007073281638809294
2016-07-26,-0.0033765404556073955,-0.006906858936441061,-0.001826484337493232,0.0005284449502554975,-0.005450127867068349
2016-07-27,0.017337653278887373,0.06294045281104317,0.0045264411397658855,-0.010093114727671434,0.0014671556638082637
2016-07-28,0.013368997430128563,0.013411129620578166,0.005565746916339362,0.0003561398023039446,0.0214071581925869
2016-07-29,-0.008516140070048361,-0.0012466521825503134,0.030212826389653995,0.008326520195673051,0.008204186814807538
2016-08-01,0.00298082893171022,0.01750273045061611,0.00530600156312725,-0.001765608779272894,0.011699787950620771
2016-08-02,-0.00986266079323653,-0.01491494837595221,-0.0023446333594775693,0.0,-0.00936987872916021
2016-08-03,-0.00472308862745472,0.01246013118497944,0.00273270082294704,0.00686916265199793,-0.007840509370718434
2016-08-04,0.014987913355222548,0.006158509533270725,-0.0020326093611056847,0.007345088995508528,0.00809035091420748
2016-08-05,0.006332439971689258,0.015093104862644384,0.013656751091236076,0.009883184163538044,0.006824930154292793
2016-08-08,0.0008785640814538242,0.008246330464563632,-0.0005882123835760488,0.00172397136775805,0.0007568958830049434
2016-08-09,-0.0015979915343651023,0.004051951309473956,0.003192809854099748,0.0024081704603999073,0.0022803641761202646
2016-08-10,-0.0014403484038660389,-0.007471886100170516,0.0005353909850856579,-0.0030975774730007946,0.0003253564118527587
2016-08-11,0.00016017513493049517,-0.0006484253017804392,0.00021660357896683953,0.004814373346428958,0.0034809456613437103
2016-08-12,-0.000160175134930468,0.0023135827495425515,-0.0020790152696880657,-0.006194030473067848,0.0017100167029187637
2016-08-15,-0.007878453262902563,0.011945412627492984,-0.0009963249466975218,0.003101774569614391,-0.005282095171927685
2016-08-16,-0.004854366029533533,-0.0009139100377176992,-0.006796810018636355,-0.005555693175263728,-0.005807402795085379
2016-08-17,0.008640580828638781,-0.001463905034795078,0.00355801971401481,0.002087076763811996,0.0007718881392052844
2016-08-18,-0.003705490566616734,-0.0012824694742326337,-0.0030948499234848582,0.0006943359379658875,-0.00022233212519353119
2016-08-19,-0.002828676891483568,0.0025635223700127695,-0.0026788283715441924,0.00034746175669245866,-0.009396973130926274
2016-08-22,0.004763675953274271,-0.007802854797723137,-0.0042260314402708995,0.0008673607433684331,0.0028612449459098515
2016-08-23,0.0017704915048259624,0.003128603249942281,-9.061027110674018e-05,0.003807344230756963,0.003903005725525535
2016-08-24,-0.007181788929599554,-0.007562028174472308,-0.003165341362444549,0.001036080069168174,-0.006843538827050335
2016-08-25,0.003314843381077776,-0.004267085376867364,-0.0002988206422232016,0.0037892722744421957,0.0025981221230235232
2016-08-26,0.00859960856372537,-0.00587378492241242,0.00016895270088371128,-0.0024096207053430074,0.012799437467918376
2016-08-29,0.012564792189008129,-0.001122749516351733,0.0033858195748907465,0.0012055361364889127,0.00297341989587572
2016-08-30,-0.00554724130511292,-0.0077061363835387075,-0.003970830915198746,-0.0036212677747562223,-0.004821658543237256
2016-08-31,0.002222626805681729,0.0009428049010006225,-0.0026559411642068367,-0.007455296468828093,0.002056264342905858
2016-09-01,0.0003963329726608232,0.005920615033589478,0.002252809151469883,0.0022598283151719816,0.0018963246763828443
2016-09-02,0.0026911838853902687,0.009325440758214345,0.0034800503552907622,0.001388123922899098,0.002359038801240371
2016-09-06,0.025133961336995587,-0.0002786071709720678,0.011111648326286753,-0.0010408209902701125,0.021047176376332754
2016-09-07,0.010123618406952084,0.006109293126847843,0.0003460639224080845,0.0008672922992289741,-0.005580501891665515
2016-09-08,-0.005969700549948562,-0.02655826813934455,-0.006466766474113368,-0.003996783630623338,-0.0005355275465747367
2016-09-09,-0.024635086316372675,-0.022910046049703956,-0.020404807689892977,-0.021472171335699463,-0.030982899420211922
2016-09-12,0.01243226428672604,0.02215158564336757,0.012245972771891595,0.014833579620534389,0.014821110815878372
2016-09-13,-0.0115671735056496,0.02352633551584048,-0.012206503894427062,-0.009156659929054485,-0.013677265744095248
2016-09-14,0.004392489358834751,0.03477481368911201,0.0036789222146312714,-0.0047877364771704905,0.00010516043517248254
2016-09-15,0.004529208540856454,0.0334333130321248,0.012084252441708796,0.016395358532974035,0.011236227831538258
2016-09-16,0.005593994722357359,-0.0056401536803805784,-0.0037387364218410615,0.0010484607286198521,0.011406788285257588
2016-09-19,-0.003259458308235155,-0.011728879937023411,-0.004144472732082218,-0.005605324395920712,-0.004402566814648825
2016-09-20,-7.769059894880289e-05,-8.800483575204544e-05,0.007429549966599513,-0.002109679365645671,0.006583891027160265
2016-09-21,0.010055023555096703,-0.00017617804418720298,0.006216012288207069,0.01658387009456638,0.012127793126189479
2016-09-22,0.001076835634769487,0.009378897912752232,0.01405905104977142,0.001038119559070074,0.018765787320231292
2016-09-23,-0.016431951949350054,-0.016803985625518936,-0.0003938508715169644,-0.006767817032274077,0.0013039304990443952
2016-09-26,-0.0050926700298317175,0.0015070857419676393,-0.01625808269320862,-0.009271348141261444,-0.008212302206602198
2016-09-27,0.010781392580100736,0.0018587009428169803,0.011302375387231594,0.018285084762851022,0.02098796993412601
2016-09-28,0.0041872989994002005,0.007575821028801379,-0.0018535995615362852,0.0013796515690991896,0.01533321108700042
2016-09-29,-0.008860616223275747,-0.01565509065156244,-0.008415974291001271,-0.010915874719719562,0.0003980905879389607
2016-09-30,0.0014043373671829408,0.00772567808521842,0.0029375378006604416,0.003477976350634447,0.00991395359780236
2016-10-03,0.003890449844600414,-0.004699199775827084,-0.006103830212082704,-0.003129670502637755,-0.000680973764983831
2016-10-04,-0.004514343095441293,0.004256888621059042,0.004996828342386096,-0.003139496099017133,-0.003244060584881268
2016-10-05,0.0021818661761127084,0.00044231115476804037,5.158647828167042e-05,0.006963677533370387,0.012309537046675428
2016-10-06,0.002099485747763022,0.00740283800767635,0.0005020676382012239,0.001733295829646477,-0.0032027719489173745
2016-10-07,0.0019400152698772202,0.001491626974573122,-0.0022938238872482575,0.0010386245832153334,-0.0026530370416345253
2016-10-10,0.009644019868459638,0.017296493414998733,0.013914184590419877,0.004143744417918274,0.0027124090570468744
2016-10-11,-0.010497167676250571,0.0021518047907164123,-0.003658394551852747,-0.014753295172515049,-0.012805732090881757
2016-10-12,0.0013181730572728672,0.008902627923737744,0.003912791823632269,-0.001399929860474941,0.003711492733645314
2016-10-13,-0.009576927977901608,-0.0030724985131747717,-0.010164159992318374,-0.0033325705264057558,-0.0057833978576955014
2016-10-14,0.00046928087924041396,0.005540824839185718,0.0004367719719862383,0.008745949294262548,-0.0076503034711685606
2016-10-17,-0.002662254648352831,-0.0006799998944631533,0.0018351790787913005,-0.003489117888903283,-0.012237983380288042
2016-10-18,0.008043511997454513,-0.0006809536292227533,0.01942645300313548,0.0076600822005607905,0.005764780195714339
2016-10-19,0.011906691143492527,-0.0029839591253000126,0.00781587359535986,-0.002257008993627607,4.8892619500871804e-05
2016-10-20,-0.0008458007508448481,-0.0005125296291928913,-0.00566797177427951,-0.004878943496791916,-0.009054054577124018
2016-10-21,0.01579769005722574,-0.003937273699333628,0.0030068538284326626,0.04123422365691723,0.01064269634871374
2016-10-24,0.009120028746787362,0.00896478380262389,0.017042491825589832,0.022212019761896205,0.023053571602289605
2016-10-25,-0.007455737536439576,0.005087098829660637,-0.0067128268715336585,-0.00016384805749824726,-0.003478227265262898
2016-10-26,-0.009493862853648144,-0.02275174736190503,-0.010705015680373565,-0.005920088717373116,-0.015189311648635701
2016-10-27,-0.010355562696919533,-0.009649143069777981,-0.0046662070268673255,-0.008780138404565117,-0.0051556121052989895
2016-10-28,0.0122615596357405,-0.00666115582066987,2.5132031898350985e-05,-0.003834136208785471,-0.05273746462714735
2016-10-31,-0.0022875394630206907,-0.0015839733638256237,-0.013709858315661964,0.0008347776106639484,0.01724024493034881
