,META,AAPL,GOOG,MSFT,AMZN
2016-03-18,111.44999694824219,24.23801612854004,36.880001068115234,47.87602233886719,27.604000091552734
2016-03-21,111.8499984741211,24.235733032226562,37.10449981689453,48.207191467285156,27.698999404907227
2016-03-22,112.25,24.42108154296875,37.037498474121094,48.3951530456543,28.02400016784668
2016-03-23,112.54000091552734,24.286069869995117,36.90299987792969,48.30563735961914,28.48150062561035
2016-03-24,113.05000305175781,24.180810928344727,36.76499938964844,48.52045822143555,29.147499084472656
2016-03-28,113.69000244140625,24.070974349975586,36.67649841308594,47.9207763671875,28.993499755859375
2016-03-29,116.13999938964844,24.640762329101562,37.23849868774414,48.96797561645508,29.69300079345703
2016-03-30,114.69999694824219,25.07097053527832,37.5265007019043,49.27228927612305,29.934499740600586
2016-03-31,114.0999984741211,24.940534591674805,37.247501373291016,49.433406829833984,29.68199920654297
2016-04-01,116.05999755859375,25.16936492919922,37.49549865722656,49.73772048950195,29.924999237060547
2016-04-04,112.55000305175781,25.427955627441406,37.26449966430664,49.6124267578125,29.659500122070312
2016-04-05,112.22000122070312,25.1281795501709,36.88999938964844,48.83372116088867,29.30699920654297
2016-04-06,113.70999908447266,25.39133644104004,37.28450012207031,49.3349494934082,30.104000091552734
2016-04-07,113.63999938964844,24.837562561035156,37.013999938964844,48.744224548339844,29.571500778198242
2016-04-08,110.62999725341797,24.86502456665039,36.95750045776367,48.70841598510742,29.729999542236328
2016-04-11,108.98999786376953,24.947399139404297,36.80500030517578,48.60997009277344,29.796499252319336
2016-04-12,110.61000061035156,25.272350311279297,37.15449905395508,48.91428756713867,30.15850067138672
2016-04-13,110.51000213623047,25.638479232788086,37.58599853515625,49.540802001953125,30.740999221801758
2016-04-14,110.83999633789062,25.65220832824707,37.65999984741211,49.54977035522461,31.037500381469727
2016-04-15,109.63999938964844,25.137327194213867,37.95000076293945,49.809322357177734,31.29450035095215
2016-04-18,110.44999694824219,24.59499740600586,38.330501556396484,50.53430938720703,31.767499923706055
2016-04-19,112.29000091552734,24.46456527709961,37.69649887084961,50.47166061401367,31.395000457763672
2016-04-20,112.41999816894531,24.514909744262695,37.63349914550781,49.7556266784668,31.649499893188477
2016-04-21,113.44000244140625,24.249462127685547,37.957000732421875,49.925689697265625,31.549999237060547
2016-04-22,110.55999755859375,24.183103561401367,35.938499450683594,46.34550094604492,31.024999618530273
2016-04-25,110.0999984741211,24.04579734802246,36.157501220703125,46.64087677001953,31.309999465942383
2016-04-26,108.76000213623047,23.878746032714844,35.40700149536133,46.04117202758789,30.8439998626709
2016-04-27,108.88999938964844,22.38446807861328,35.29199981689453,45.59366226196289,30.328500747680664
2016-04-28,116.7300033569336,21.700254440307617,34.55099868774414,44.66282272338867,30.100000381469727
2016-04-29,117.58000183105469,21.45082664489746,34.6505012512207,44.635955810546875,32.97949981689453
2016-05-02,118.56999969482422,21.427949905395508,34.910499572753906,45.29829788208008,34.192501068115234
2016-05-03,117.43000030517578,21.780345916748047,34.61800003051758,44.55540084838867,33.566001892089844
2016-05-04,118.05999755859375,21.553802490234375,34.78499984741211,44.635955810546875,33.54499816894531
2016-05-05,117.80999755859375,21.466323852539062,35.07149887084961,44.6986198425293,32.954498291015625
2016-05-06,119.48999786376953,21.34660530090332,35.555999755859375,45.101383209228516,33.6974983215332
2016-05-09,119.23999786376953,21.36271858215332,35.64500045776367,44.814971923828125,33.98749923706055
2016-05-10,120.5,21.50775909423828,36.159000396728516,45.6652717590332,35.153499603271484
2016-05-11,119.5199966430664,21.298259735107422,35.76449966430664,45.69210433959961,35.6614990234375
2016-05-12,120.27999877929688,20.798656463623047,35.66550064086914,46.103843688964844,35.89649963378906
2016-05-13,119.80999755859375,20.840103149414062,35.541500091552734,45.71897888183594,35.49599838256836
2016-05-16,118.66999816894531,21.613662719726562,35.824501037597656,46.39025115966797,35.53300094604492
2016-05-17,117.3499984741211,21.523876190185547,35.311500549316406,45.52499008178711,34.76350021362305
2016-05-18,117.6500015258789,21.770217895507812,35.33150100708008,45.7953987121582,34.872501373291016
2016-05-19,116.80999755859375,21.687332153320312,35.01599884033203,45.35374450683594,34.92599868774414
2016-05-20,117.3499984741211,21.922163009643555,35.48699951171875,45.624141693115234,35.13999938964844
2016-05-23,115.97000122070312,22.20074462890625,35.21200180053711,45.09237289428711,34.837501525878906
2016-05-24,117.69999694824219,22.539173126220703,36.00450134277344,46.4984130859375,35.209999084472656
2016-05-25,117.88999938964844,22.93516731262207,36.26350021362305,46.97609329223633,35.41749954223633
2016-05-26,119.47000122070312,23.117046356201172,36.20600128173828,46.76879119873047,35.74549865722656
2016-05-27,119.37999725341797,23.103225708007812,36.632999420166016,47.15636444091797,35.61199951171875
2016-05-31,118.80999755859375,22.99042510986328,36.7859992980957,47.76925277709961,36.13949966430664
2016-06-01,118.77999877929688,22.668100357055664,36.70750045776367,47.63406753540039,35.97200012207031
2016-06-02,118.93000030517578,22.497732162475586,36.52000045776367,47.300575256347656,36.4119987487793
2016-06-03,118.47000122070312,22.543777465820312,36.117000579833984,46.67866134643555,36.277000427246094
2016-06-06,118.79000091552734,22.70724105834961,35.82749938964844,46.985111236572266,36.33649826049805
2016-06-07,117.76000213623047,22.79932975769043,35.83250045776367,46.95808029174805,36.1870002746582
2016-06-08,118.38999938964844,22.778608322143555,36.41400146484375,46.903987884521484,36.332000732421875
2016-06-09,118.55999755859375,22.942073822021484,36.42900085449219,46.52544403076172,36.38249969482422
2016-06-10,116.62000274658203,22.75328826904297,35.97050094604492,46.39925765991211,35.89550018310547
2016-06-13,113.94999694824219,22.410249710083008,35.917999267578125,45.19151306152344,35.762001037597656
2016-06-14,114.94000244140625,22.4378719329834,35.91350173950195,44.9121208190918,35.96500015258789
2016-06-15,114.5999984741211,22.364200592041016,35.94599914550781,44.78592300415039,35.7130012512207
2016-06-16,114.38999938964844,22.458595275878906,35.518001556396484,45.41684341430664,35.8754997253418
2016-06-17,113.0199966430664,21.947494506835938,34.58599853515625,45.182498931884766,35.31949996948242
2016-06-20,113.37000274658203,21.89453887939453,34.68550109863281,45.128421783447266,35.70050048828125
2016-06-21,114.37999725341797,22.081026077270508,34.797000885009766,46.137882232666016,35.79100036621094
2016-06-22,113.91000366210938,21.99814796447754,34.87300109863281,45.9576301574707,35.529998779296875
2016-06-23,115.08000183105469,22.124755859375,35.09349822998047,46.786827087402344,36.104000091552734
2016-06-24,112.08000183105469,21.503156661987305,33.76100158691406,44.9121208190918,34.948001861572266
2016-06-27,108.97000122070312,21.190048217773438,33.41299819946289,43.65027618408203,34.56800079345703
2016-06-28,112.69999694824219,21.54689598083496,34.00199890136719,44.56060028076172,35.397499084472656
2016-06-29,114.16000366210938,21.733381271362305,34.205501556396484,45.55204772949219,35.779998779296875
2016-06-30,114.27999877929688,22.0096492767334,34.60499954223633,46.119850158691406,35.78099822998047
2016-07-01,114.19000244140625,22.076417922973633,34.96049880981445,46.11084747314453,36.284000396728516
2016-07-05,114.19999694824219,21.869218826293945,34.747501373291016,46.119850158691406,36.404998779296875
2016-07-06,116.69999694824219,21.9935359954834,34.88850021362305,46.309139251708984,36.88050079345703
2016-07-07,115.8499984741211,22.087928771972656,34.768001556396484,46.309139251708984,36.82849884033203
2016-07-08,117.23999786376953,22.2582950592041,35.28150177001953,47.13832473754883,37.29050064086914
2016-07-11,117.87000274658203,22.327367782592773,35.75450134277344,47.39971160888672,37.68899917602539
2016-07-12,117.93000030517578,22.42866325378418,36.03200149536133,47.95852279663086,37.410499572753906
2016-07-13,116.77999877929688,22.30203628540039,35.8489990234375,48.22890853881836,37.131500244140625
2016-07-14,117.29000091552734,22.74407386779785,36.04750061035156,48.436214447021484,37.060001373291016
2016-07-15,116.86000061035156,22.741769790649414,35.99250030517578,48.40016555786133,36.77199935913086
2016-07-18,119.37000274658203,22.983503341674805,36.68899917602539,48.634498596191406,36.80350112915039
2016-07-19,120.61000061035156,22.992721557617188,36.847999572753906,47.850364685058594,36.997501373291016
2016-07-20,121.91999816894531,23.013439178466797,37.05950164794922,50.392059326171875,37.2859992980957
2016-07-21,120.61000061035156,22.89142417907715,36.93149948120117,50.292911529541016,37.221500396728516
2016-07-22,121.0,22.71414566040039,37.137001037597656,50.98691177368164,37.24300003051758
2016-07-25,121.62999725341797,22.410249710083008,36.98849868774414,51.13111877441406,36.980499267578125
2016-07-26,121.22000122070312,22.255998611450195,36.92100143432617,51.15816879272461,36.77949905395508
2016-07-27,123.33999633789062,23.70181655883789,37.0885009765625,50.6444206237793,36.833499908447266
2016-07-28,125.0,24.021835327148438,37.295501708984375,50.66244888305664,37.63050079345703
2016-07-29,123.94000244140625,23.991901397705078,38.43949890136719,51.08606719970703,37.94049835205078
2016-08-01,124.30999755859375,24.415517807006836,38.64400100708008,50.99592971801758,38.387001037597656
2016-08-02,123.08999633789062,24.054067611694336,38.55350112915039,50.99592971801758,38.02899932861328
2016-08-03,122.51000213623047,24.35565757751465,38.659000396728516,51.347442626953125,37.731998443603516
2016-08-04,124.36000061035156,24.506122589111328,38.580501556396484,51.725990295410156,38.03850173950195
2016-08-05,125.1500015258789,24.878787994384766,39.111000061035156,52.23972702026367,38.29899978637695
2016-08-08,125.26000213623047,25.084802627563477,39.0880012512207,52.329864501953125,38.327999114990234
2016-08-09,125.05999755859375,25.186649322509766,39.2130012512207,52.4560546875,38.41550064086914
2016-08-10,124.87999725341797,24.99915313720703,39.23400115966797,52.29380798339844,38.428001403808594
2016-08-11,124.9000015258789,24.982954025268555,39.24250030517578,52.546180725097656,38.5620002746582
2016-08-12,124.87999725341797,25.04082489013672,39.1609992980957,52.22170639038086,38.62799835205078
2016-08-15,123.9000015258789,25.34174346923828,39.12200164794922,52.38393783569336,38.42449951171875
2016-08-16,123.30000305175781,25.318584442138672,38.856998443603516,52.093719482421875,38.20199966430664
2016-08-17,124.37000274658203,25.28156089782715,38.99549865722656,52.202545166015625,38.23149871826172
2016-08-18,123.91000366210938,25.249143600463867,38.875,52.238826751708984,38.222999572753906
2016-08-19,123.55999755859375,25.31396484375,38.770999908447266,52.2569580078125,37.865501403808594
2016-08-22,124.1500015258789,25.11720848083496,38.60749816894531,52.30231857299805,37.9739990234375
2016-08-23,124.37000274658203,25.195911407470703,38.604000091552734,52.50183868408203,38.122501373291016
2016-08-24,123.4800033569336,25.006099700927734,38.481998443603516,52.55625534057617,37.86249923706055
2016-08-25,123.88999938964844,24.899621963500977,38.47050094604492,52.75578308105469,37.96099853515625
2016-08-26,124.95999908447266,24.75379180908203,38.47700119018555,52.628807067871094,38.45000076293945
2016-08-29,126.54000091552734,24.726022720336914,38.60749816894531,52.69228744506836,38.56449890136719
2016-08-30,125.83999633789062,24.536209106445312,38.454498291015625,52.50183868408203,38.37900161743164
2016-08-31,126.12000274658203,24.55935287475586,38.352500915527344,52.11186599731445,38.45800018310547
2016-09-01,126.16999816894531,24.705188751220703,38.43899917602539,52.22976303100586,38.53099822998047
2016-09-02,126.51000213623047,24.936660766601562,38.573001861572266,52.30231857299805,38.62200164794922
2016-09-06,129.72999572753906,24.92971420288086,39.00400161743164,52.24790954589844,39.44350051879883
2016-09-07,131.0500030517578,25.082489013671875,39.01750183105469,52.293243408203125,39.2239990234375
2016-09-08,130.27000427246094,24.42510223388672,38.76599884033203,52.084651947021484,39.202999114990234
2016-09-09,127.0999984741211,23.87187957763672,37.983001708984375,50.97821044921875,38.00699996948242
2016-09-12,128.69000244140625,24.406583786010742,38.45100021362305,51.740013122558594,38.574501037597656
2016-09-13,127.20999908447266,24.987585067749023,37.984500885009766,51.26842498779297,38.050498962402344
2016-09-14,127.7699966430664,25.871810913085938,38.1245002746582,51.02354049682617,38.054500579833984
2016-09-15,128.35000610351562,26.751415252685547,38.5880012512207,51.86699676513672,38.484500885009766
2016-09-16,129.07000732421875,26.600955963134766,38.444000244140625,51.92140197753906,38.92599868774414
2016-09-19,128.64999389648438,26.29077911376953,38.28499984741211,51.631202697753906,38.755001068115234
2016-09-20,128.63999938964844,26.288467407226562,38.570499420166016,51.52235794067383,39.01100158691406
2016-09-21,129.94000244140625,26.28384017944336,38.81100082397461,52.383934020996094,39.48699951171875
2016-09-22,130.0800018310547,26.531513214111328,39.36050033569336,52.43836212158203,40.23500061035156
2016-09-23,127.95999908447266,26.089397430419922,39.345001220703125,52.084651947021484,40.287498474121094
2016-09-26,127.30999755859375,26.12874412536621,38.71049880981445,51.60398483276367,39.95800018310547
2016-09-27,128.69000244140625,26.177356719970703,39.1505012512207,52.55625534057617,40.80550003051758
2016-09-28,129.22999572753906,26.376428604125977,39.077999114990234,52.628807067871094,41.43600082397461
2016-09-29,128.08999633789062,25.966712951660156,38.7504997253418,52.057437896728516,41.45249938964844
2016-09-30,128.27000427246094,26.168100357055664,38.864498138427734,52.238826751708984,41.865501403808594
2016-10-03,128.77000427246094,26.0454158782959,38.62799835205078,52.07558059692383,41.83700180053711
2016-10-04,128.19000244140625,26.156526565551758,38.82149887084961,51.91233825683594,41.701499938964844
2016-10-05,128.47000122070312,26.168100357055664,38.82350158691406,52.27510070800781,42.21799850463867
2016-10-06,128.74000549316406,26.36254119873047,38.84299850463867,52.365814208984375,42.08300018310547
2016-10-07,128.99000549316406,26.40188980102539,38.75400161743164,52.42021179199219,41.971500396728516
2016-10-10,130.24000549316406,26.86252212524414,39.297000885009766,52.637882232666016,42.08549880981445
2016-10-11,128.8800048828125,26.92038917541504,39.153499603271484,51.86699676513672,41.54999923706055
2016-10-12,129.0500030517578,27.161123275756836,39.30699920654297,51.794437408447266,41.704498291015625
2016-10-13,127.81999969482422,27.077787399291992,38.90950012207031,51.62211608886719,41.4640007019043
2016-10-14,127.87999725341797,27.228246688842773,38.92649841308594,52.07558059692383,41.14799880981445
2016-10-17,127.54000091552734,27.209728240966797,38.99800109863281,51.894203186035156,40.647499084472656
2016-10-18,128.57000732421875,27.191219329833984,39.76300048828125,52.293243408203125,40.88249969482422
2016-10-19,130.11000061035156,27.110197067260742,40.07500076293945,52.17534255981445,40.884498596191406
2016-10-20,130.0,27.0963077545166,39.8484992980957,51.92140197753906,40.51599884033203
2016-10-21,132.07000732421875,26.98982810974121,39.96849822998047,54.10709762573242,40.949501037597656
2016-10-24,133.27999877929688,27.23287582397461,40.65549850463867,55.32236862182617,41.90449905395508
2016-10-25,132.2899932861328,27.371763229370117,40.38349914550781,55.31330108642578,41.75899887084961
2016-10-26,131.0399932861328,26.756044387817383,39.95349884033203,54.98681640625,41.12950134277344
2016-10-27,129.69000244140625,26.499107360839844,39.76750183105469,54.50614547729492,40.917999267578125
2016-10-28,131.2899932861328,26.32318687438965,39.76850128173828,54.29754638671875,38.816001892089844
2016-10-31,130.99000549316406,26.28152084350586,39.22700119018555,54.3428955078125,39.49100112915039
2016-11-01,129.5,25.807003021240234,39.18050003051758,54.234066009521484,39.27050018310547
2016-11-02,127.16999816894531,25.83014678955078,38.435001373291016,53.89850616455078,38.27799987792969
2016-11-03,120.0,25.55328369140625,38.10649871826172,53.698970794677734,38.35150146484375
2016-11-04,120.75,25.32294273376465,38.10100173950195,53.245513916015625,37.752498626708984
2016-11-07,122.1500015258789,25.6882266998291,39.125999450683594,54.796356201171875,39.246498107910156
2016-11-08,124.22000122070312,25.83945083618164,39.5255012512207,54.84170913696289,39.38750076293945
2016-11-09,123.18000030517578,25.797576904296875,39.265499114990234,54.56962966918945,38.59400177001953
2016-11-10,120.80000305175781,25.07864761352539,38.12799835205078,53.236454010009766,37.11899948120117
2016-11-11,119.0199966430664,25.22755241394043,37.70100021362305,53.52665710449219,36.95050048828125
2016-11-14,115.08000183105469,24.594709396362305,36.80400085449219,52.710426330566406,35.95349884033203
2016-11-15,117.19999694824219,24.920440673828125,37.92449951171875,53.75130081176758,37.1619987487793
2016-11-16,116.33999633789062,25.590503692626953,38.2239990234375,54.46349334716797,37.324501037597656
2016-11-17,117.79000091552734,25.58119773864746,38.561500549316406,55.367408752441406,37.81999969482422
2016-11-18,117.0199966430664,25.606800079345703,38.027000427246094,55.10261535644531,38.007999420166016
2016-11-21,121.7699966430664,25.995336532592773,38.459999084472656,55.568275451660156,39.0
2016-11-22,121.47000122070312,26.011625289916992,38.41350173950195,55.80567169189453,39.26649856567383
2016-11-23,120.83999633789062,25.879003524780273,38.04949951171875,55.14828109741211,39.00600051879883
2016-11-25,120.37999725341797,26.009294509887695,38.08399963378906,55.2669677734375,39.01850128173828
2016-11-28,120.41000366210938,25.958110809326172,38.4119987487793,55.34001159667969,38.3385009765625
2016-11-29,120.87000274658203,25.93252182006836,38.54199981689453,55.778289794921875,38.125999450683594
2016-11-30,118.41999816894531,25.713817596435547,37.902000427246094,55.02044677734375,37.528499603271484
2016-12-01,115.0999984741211,25.474170684814453,37.395999908447266,54.05261993408203,37.182498931884766
2016-12-02,115.4000015258789,25.56956672668457,37.525001525878906,54.098270416259766,37.016998291015625
2016-12-05,117.43000030517578,25.385770797729492,38.125999450683594,54.98393630981445,37.96799850463867
2016-12-06,117.30999755859375,25.58119773864746,37.955501556396484,54.73740005493164,38.236000061035156
2016-12-07,117.94999694824219,25.83247184753418,38.55950164794922,56.033931732177734,38.520999908447266
2016-12-08,118.91000366210938,26.08608055114746,38.82099914550781,55.70524215698242,38.36650085449219
2016-12-09,119.68000030517578,26.51184844970703,39.464500427246094,56.58176803588867,38.43299865722656
2016-12-12,117.7699966430664,26.360618591308594,39.4635009765625,56.76437759399414,38.00600051879883
2016-12-13,120.30999755859375,26.80034637451172,39.80500030517578,57.50395965576172,38.71699905395508
2016-12-14,120.20999908447266,26.80034637451172,39.85350036621094,57.23003387451172,38.441001892089844
2016-12-15,120.56999969482422,26.946928024291992,39.89250183105469,57.13872146606445,38.04999923706055
2016-12-16,119.87000274658203,26.98181915283203,39.540000915527344,56.883079528808594,37.88850021362305
2016-12-19,119.23999786376953,27.137712478637695,39.709999084472656,58.08830261230469,38.29999923706055
2016-12-20,119.08999633789062,27.209836959838867,39.82099914550781,58.015254974365234,38.56100082397461
2016-12-21,119.04000091552734,27.235429763793945,39.72800064086914,58.015254974365234,38.529998779296875
2016-12-22,117.4000015258789,27.05628204345703,39.5629997253418,58.024375915527344,38.31700134277344
2016-12-23,117.2699966430664,27.109790802001953,39.49549865722656,57.7413444519043,38.02949905395508
2016-12-27,118.01000213623047,27.281959533691406,39.57749938964844,57.77787399291992,38.56999969482422
2016-12-28,116.91999816894531,27.165624618530273,39.252498626708984,57.5130729675293,38.60649871826172
2016-12-29,116.3499984741211,27.158645629882812,39.13949966430664,57.430904388427734,38.25749969482422
2016-12-30,115.05000305175781,26.946928024291992,38.590999603271484,56.73698425292969,37.493499755859375
2017-01-03,116.86000061035156,27.02370262145996,39.30699920654297,57.13872146606445,37.68349838256836
2017-01-04,118.69000244140625,26.993459701538086,39.345001220703125,56.883079528808594,37.85900115966797
2017-01-05,120.66999816894531,27.1307315826416,39.70100021362305,56.883079528808594,39.022499084472656
2017-01-06,123.41000366210938,27.433189392089844,40.307498931884766,57.37611389160156,39.79949951171875
